genes	ensembl_id	logFoldChange	pvalue	pvalue_adj	direction
CYTOR	ENSG00000222041	1.04082614097093	1.07654292455892e-15	2.34084078726287e-15	UP
IGLV9-49	ENSG00000223350	1.30259619320147	9.47006369813333e-06	9.62038216953227e-06	UP
CLDN10-AS1	ENSG00000223392	1.09077437995352	1.06051137531258e-09	1.31706457994835e-09	UP
TINCR	ENSG00000223573	-1.2840120274111	1.74985710416314e-16	4.21018250625717e-16	DOWN
IGHV3-64	ENSG00000223648	1.35271175290577	2.19917961743633e-08	2.51066767117572e-08	UP
HLA-DPB1	ENSG00000223865	-1.16730021419608	2.34144234287519e-09	2.84169993572716e-09	DOWN
LINC02471	ENSG00000223914	-1.75619969555881	7.23768641727429e-19	2.71413240647786e-18	DOWN
AC142381.1	ENSG00000223931	1.04723790540661	3.65955221221763e-09	4.39695885322769e-09	UP
IGKV3D-15	ENSG00000224041	1.7515023655675	4.9468941118308e-11	6.8233022232149e-11	UP
AL606469.1	ENSG00000224215	-2.04280540042436	5.72727268855687e-29	2.8195804005203e-27	DOWN
AL355388.1	ENSG00000224276	-1.08927576885161	3.70249496512375e-13	5.95875132693847e-13	DOWN
IGHV4-59	ENSG00000224373	1.84729533275673	1.41840683305249e-07	1.54296947278231e-07	UP
SMIM25	ENSG00000224397	-2.12271515966768	1.86988171741882e-24	2.41732488996184e-23	DOWN
AC103563.1	ENSG00000224585	1.23620198433809	2.51907625229943e-08	2.85852624374404e-08	UP
IGHV3-74	ENSG00000224650	1.64477217299046	1.42987797308799e-07	1.5545672187593e-07	UP
LHFPL3-AS2	ENSG00000225329	-2.33046281131157	6.425740434884e-22	4.83820456273619e-21	DOWN
AC079630.1	ENSG00000225342	-2.29240464637415	1.37748119517878e-19	5.92996388955887e-19	DOWN
SFTA1P	ENSG00000225383	-2.5830865213439	2.19555952014645e-15	4.59702756671885e-15	DOWN
IGKV6D-21	ENSG00000225523	1.08304051418766	4.6130723077179e-06	4.70871814503901e-06	UP
IGHV3-72	ENSG00000225698	1.6139595370415	1.2572718898787e-06	1.30555004249168e-06	UP
AL109741.1	ENSG00000225938	-1.12347722155794	3.4978417561752e-20	1.7220144030401e-19	DOWN
AC093787.1	ENSG00000226886	-1.21688267687599	3.72081699098154e-17	1.01050362651418e-16	DOWN
LINC00511	ENSG00000227036	1.39169003438034	1.77053121620067e-18	5.99544962099697e-18	UP
C14orf132	ENSG00000227051	-1.96252813948452	1.17985143767719e-21	8.18436681049766e-21	DOWN
Z98257.1	ENSG00000227066	1.43751342790612	2.28124409994798e-11	3.23008014151926e-11	UP
AL136369.1	ENSG00000228027	-1.36074885342396	9.39538862900624e-20	4.26457356210213e-19	DOWN
GAPDHP1	ENSG00000228232	1.01392039022831	4.54326127038703e-11	6.28462654116938e-11	UP
PCAT6	ENSG00000228288	1.42259282119976	1.13560033832935e-17	3.32370830730541e-17	UP
AL590226.1	ENSG00000228401	-2.04241245015807	1.39082914452518e-22	1.24784670910671e-21	DOWN
AL033519.3	ENSG00000228559	-1.05823007710895	3.00532277173071e-14	5.47979080885373e-14	DOWN
SRGAP3-AS2	ENSG00000228723	-1.51730273083552	1.71080217770702e-08	1.96926869376348e-08	DOWN
AL136452.1	ENSG00000228997	-1.22456090565361	1.15830665388282e-15	2.51293646944069e-15	DOWN
HLA-DRB6	ENSG00000229391	-1.21934681742838	5.42425011900317e-11	7.45494647708381e-11	DOWN
SFTA3	ENSG00000229415	-1.40301860423907	3.19128551100932e-08	3.60427540066935e-08	DOWN
AL590666.2	ENSG00000229953	1.16779376909733	5.86897911892031e-11	8.04888564880499e-11	UP
PPIAP39	ENSG00000230018	-1.00742026702242	1.30852085971084e-11	1.87910250609185e-11	DOWN
LINC01614	ENSG00000230838	1.69270805634795	6.6287183872844e-13	1.0432081396382e-12	UP
IGKV1OR2-108	ENSG00000231292	1.72443267459562	4.19114201954968e-10	5.40429326899623e-10	UP
RPL13AP17	ENSG00000231322	-2.31622345133177	1.27599794154835e-24	1.72529299138932e-23	DOWN
HLA-DPA1	ENSG00000231389	-1.13955747286272	7.82709674077186e-09	9.16343033065973e-09	DOWN
IGHV4-31	ENSG00000231475	1.71243119730748	1.93715774309553e-08	2.2178550189287e-08	UP
AC013264.1	ENSG00000231621	-1.34529574963089	6.40432440405952e-08	7.08720625694194e-08	DOWN
AP002856.2	ENSG00000231698	-1.07541466002224	4.44730382769068e-11	6.17413112737968e-11	DOWN
EP300-AS1	ENSG00000231993	-1.21748290751609	7.78517125082716e-17	1.97457447841323e-16	DOWN
IGHV3-43	ENSG00000232216	1.72242456507137	2.85425251979184e-08	3.22932518444333e-08	UP
AC006329.1	ENSG00000232445	1.0212523434772	2.97832257557024e-09	3.59194682480833e-09	UP
LINC00665	ENSG00000232677	1.01442505634915	2.66312731597006e-09	3.21990204449781e-09	UP
AC011899.2	ENSG00000233038	-1.19188659732096	1.83988956181542e-21	1.20156053016517e-20	DOWN
AL445524.1	ENSG00000233461	1.42428201908861	3.66462003570165e-14	6.63154615320186e-14	UP
EEF1A1P6	ENSG00000233476	-1.42191892476459	1.17432057823169e-12	1.80231455651865e-12	DOWN
LINC00460	ENSG00000233532	1.02544629298487	2.48248222012996e-08	2.82033482997013e-08	UP
LINC01765	ENSG00000233730	-1.12855936426108	5.32958755900334e-09	6.31654821807804e-09	DOWN
IGKV3OR2-268	ENSG00000233999	1.16472138745469	2.76310892567501e-09	3.33658436307925e-09	UP
LANCL1-AS1	ENSG00000234281	-1.84386643063771	9.43332490702695e-31	1.20746558809945e-28	DOWN
C2CD4D-AS1	ENSG00000234614	1.28465547136369	2.6141742582467e-11	3.68361947462413e-11	UP
LINC02154	ENSG00000235385	-1.71216323610457	5.75223397258722e-19	2.20885784547349e-18	DOWN
SPAAR	ENSG00000235387	-1.36484262708279	8.82780730342673e-26	1.67815742797815e-24	DOWN
AC008268.1	ENSG00000235584	-2.77630137424523	2.22373349601561e-15	4.65094587401958e-15	DOWN
LINC01936	ENSG00000235997	-1.38553459970852	1.46510891664999e-20	7.64404652165211e-20	DOWN
MYO16-AS1	ENSG00000236242	-1.67562715159213	4.02449270519175e-18	1.27508679768451e-17	DOWN
AP001189.1	ENSG00000236304	-1.0791136734899	2.3236247550647e-15	4.83354228572504e-15	DOWN
IGHJ3P	ENSG00000237111	1.64450863346485	5.85126335416937e-10	7.44988437666127e-10	UP
LINC00857	ENSG00000237523	1.08121322162049	5.16596774734486e-20	2.46120547764321e-19	UP
KIFC1	ENSG00000237649	1.73888779825605	5.42641156612764e-17	1.43114151194575e-16	UP
AC093110.1	ENSG00000238018	-2.4820596032159	2.49813800703363e-29	1.42676784067844e-27	DOWN
AC007405.3	ENSG00000239467	-1.21063115471537	1.09327626403957e-14	2.09699343352246e-14	DOWN
NME1	ENSG00000239672	1.92189526454977	1.84315104255543e-27	5.70782258339746e-26	UP
TNFSF12	ENSG00000239697	-1.10522795151115	1.77133861383009e-14	3.33755656384079e-14	DOWN
IGKV1D-8	ENSG00000239819	1.39075077118132	1.11396119428978e-09	1.380765327977e-09	UP
IGKV1-6	ENSG00000239855	1.80834793992257	3.33621282393583e-08	3.76132038870041e-08	UP
IGKV3-20	ENSG00000239951	2.29288073717977	1.80723851221478e-09	2.2073142133921e-09	UP
SMKR1	ENSG00000240204	1.16570278718827	3.19838850049245e-10	4.15768850436391e-10	UP
IGKV1-17	ENSG00000240382	1.76946100872016	1.70975139373988e-08	1.96923975763681e-08	UP
LINC00973	ENSG00000240476	1.02531923657583	1.02452227095761e-05	1.03968433416417e-05	UP
AQP1	ENSG00000240583	-2.12854809809978	1.53016887211742e-12	2.32983682352534e-12	DOWN
IGKV1-8	ENSG00000240671	1.60327191263147	6.87081134855394e-10	8.69608291972548e-10	UP
IGKV1-16	ENSG00000240864	2.05842978162488	2.98742542155361e-09	3.60066340827553e-09	UP
IGKV1D-16	ENSG00000241244	1.31723025077626	2.0723890390125e-08	2.36985524413579e-08	UP
IGKV2-24	ENSG00000241294	1.26616972510365	5.33317955906046e-05	5.38082225611985e-05	UP
IGKV3-11	ENSG00000241351	2.19397736003543	3.72376226506584e-10	4.82261015674009e-10	UP
CD302	ENSG00000241399	-1.16040413156332	4.75559101974649e-14	8.44656314330552e-14	DOWN
INMT	ENSG00000241644	-3.4076698645767	1.92380147178791e-29	1.19151575026864e-27	DOWN
IGKV1-9	ENSG00000241755	1.88824910059773	1.18164993499678e-07	1.28827939612225e-07	UP
IGKV1-33	ENSG00000242076	1.13842852045022	2.67196603534834e-09	3.22855556190611e-09	UP
IGKV1-39	ENSG00000242371	1.50158155196926	2.22981597841403e-09	2.70964979655376e-09	UP
RPS29P11	ENSG00000242640	-1.47111598784838	1.82005420855637e-09	2.22155377013873e-09	DOWN
IGHJ3	ENSG00000242887	1.98119693833566	2.11633510826394e-09	2.575008496747e-09	UP
IGKV3-7	ENSG00000243063	1.55702230427224	1.3188506964026e-10	1.76829143651745e-10	UP
IGKV2-30	ENSG00000243238	1.30349164289622	1.11063480926728e-06	1.15578256574155e-06	UP
IGKV2D-29	ENSG00000243264	1.60162251890428	5.96006160757541e-07	6.26687748441665e-07	UP
IGKV1-12	ENSG00000243290	1.4503390380919	5.68435293172464e-09	6.72041725918184e-09	UP
RN7SL8P	ENSG00000243352	-1.1781489716302	1.41754138223378e-10	1.89268390395609e-10	DOWN
EFNA4	ENSG00000243364	1.8017591203525	4.55194109750376e-23	4.59985626695117e-22	UP
C4orf48	ENSG00000243449	1.03922765885251	1.45367424339835e-12	2.215122656607e-12	UP
IGKV1-5	ENSG00000243466	2.05640417979279	4.36363053305241e-08	4.87954025827643e-08	UP
MNX1-AS1	ENSG00000243479	1.09141608785453	5.71959244970549e-17	1.50022097041456e-16	UP
UPK3B	ENSG00000243566	-4.5322271094062	1.02649408225711e-34	9.85434318966823e-32	DOWN
CFB	ENSG00000243649	1.08487065971767	9.18131123750756e-09	1.07031679271491e-08	UP
TUBA4B	ENSG00000243910	-1.20905814688409	7.16904522383953e-08	7.91067059182293e-08	DOWN
PARAL1	ENSG00000243961	-1.93331205023659	2.60695762366393e-20	1.32416895170232e-19	DOWN
LINC02016	ENSG00000244215	-1.83325839819067	8.22583315427822e-23	7.81861369119514e-22	DOWN
ECEL1P2	ENSG00000244280	-2.08557316201741	6.23777868788102e-27	1.59687134409754e-25	DOWN
IGKV3-15	ENSG00000244437	2.16539735552757	2.58716207058664e-11	3.65246409965173e-11	UP
IGKV1-27	ENSG00000244575	1.52805069105633	5.71848079765377e-07	6.0194534712145e-07	UP
HBB	ENSG00000244734	-3.72666353779854	8.00569770747528e-21	4.40428068720703e-20	DOWN
CEBPA	ENSG00000245848	-1.18756855851149	1.29421189714664e-10	1.7364687928173e-10	DOWN
LINC00968	ENSG00000246430	-1.42237188780819	2.2179051960518e-25	3.73541927756092e-24	DOWN
C8orf34-AS1	ENSG00000248801	-1.55333354858371	1.34614102992065e-12	2.05779520497424e-12	DOWN
HHIP-AS1	ENSG00000248890	-1.38823296863441	2.2982633994124e-13	3.80730433724919e-13	DOWN
AC093890.1	ENSG00000249741	-1.25786875363532	6.76778650149574e-26	1.33960310132699e-24	DOWN
ECSCR	ENSG00000249751	-1.8042776244246	1.35670319705751e-25	2.38978911775268e-24	DOWN
PVT1	ENSG00000249859	1.01505656913788	3.46074279502144e-17	9.45181531499454e-17	UP
AC105914.2	ENSG00000250431	-1.08312999578988	2.36903523714853e-15	4.9226706226463e-15	DOWN
SELENOP	ENSG00000250722	-1.68343314830088	8.41708314244119e-14	1.45245498029819e-13	DOWN
AC125807.2	ENSG00000250899	-1.14061107802298	6.80519134021846e-20	3.18682131054133e-19	DOWN
AC079467.1	ENSG00000250978	-1.65238598425147	6.93763727854623e-18	2.10098794555343e-17	DOWN
ZFPM2-AS1	ENSG00000251003	1.15858666025534	2.80482626084911e-15	5.80308881554988e-15	UP
IGKV2D-40	ENSG00000251039	1.31317282911847	1.72198259282367e-08	1.98095061607036e-08	UP
MIR3945HG	ENSG00000251230	-1.66413474718471	4.59195394437271e-20	2.19864129007371e-19	DOWN
SHANK3	ENSG00000251322	-1.05107923471737	3.59413736948328e-14	6.51013561264896e-14	DOWN
IGKV1D-39	ENSG00000251546	1.17374189754111	2.22822368830265e-08	2.54200206865187e-08	UP
IGHV1-67	ENSG00000253274	1.30653775242535	4.05994804187842e-10	5.24922575111553e-10	UP
PRKDC	ENSG00000253729	1.11715619769266	2.5916524037426e-13	4.27122112891485e-13	UP
IGHGP	ENSG00000253755	2.3683380856132	2.27286226493317e-11	3.22058712079092e-11	UP
IGLV1-41	ENSG00000253818	1.11385868098806	1.07385700650415e-08	1.24806625453267e-08	UP
LINC01863	ENSG00000253959	-1.2473149566107	1.55542268782742e-24	2.0454873702936e-23	DOWN
IGHV3-71	ENSG00000254056	1.16648033922979	1.79905657190553e-09	2.20012013889084e-09	UP
RBPMS-AS1	ENSG00000254109	-1.15937862198482	1.56708015908511e-12	2.38339092053013e-12	DOWN
IGHV1-12	ENSG00000254174	1.27737969157053	2.19297419558836e-08	2.50625622352955e-08	UP
IGHV4-55	ENSG00000254395	1.53896363522668	1.99276083061521e-10	2.63505564378871e-10	UP
IGLL5	ENSG00000254709	1.92554216002869	3.12783033700641e-09	3.76516253733687e-09	UP
MEX3A	ENSG00000254726	1.87621721018446	3.11895120140606e-15	6.42530719602964e-15	UP
AP001189.3	ENSG00000254810	-1.17924038365087	3.64530219565556e-16	8.42235886360851e-16	DOWN
SLC22A18AS	ENSG00000254827	1.04835930867589	2.76176323493644e-17	7.60772655821804e-17	UP
LINC02489	ENSG00000255007	-1.38051624278179	3.27116123641316e-11	4.57771834833329e-11	DOWN
AC090559.1	ENSG00000255197	-1.0024728967307	3.67686855158909e-15	7.51819767737066e-15	DOWN
TBX5-AS1	ENSG00000255399	-1.01184916864729	5.23264533844214e-17	1.38193659557206e-16	DOWN
AP001107.9	ENSG00000255468	-1.12213811853499	1.23437192411471e-18	4.3248067414238e-18	DOWN
USP30-AS1	ENSG00000256262	-1.02032705949717	3.00936000377011e-14	5.48194611692468e-14	DOWN
CYP2B7P	ENSG00000256612	-1.98118791188651	5.57664994510796e-09	6.59714596094102e-09	DOWN
AP001453.2	ENSG00000256940	1.27451294979947	2.28886843184306e-17	6.39683753877536e-17	UP
AC026369.3	ENSG00000256948	-2.21271669381432	1.74139339908722e-22	1.51288476300791e-21	DOWN
C11orf97	ENSG00000257057	-1.2400291022599	1.00992723877694e-08	1.17447625587628e-08	DOWN
OR7E47P	ENSG00000257542	-1.465124807638	1.33438391707461e-21	9.15006114565446e-21	DOWN
AC027288.2	ENSG00000257604	-2.0459490079409	4.08856737175015e-16	9.37879253734802e-16	DOWN
AC027288.3	ENSG00000257894	-2.02802801416319	2.03048200652048e-28	7.95617439289656e-27	DOWN
RHOXF1-AS1	ENSG00000258545	-1.3283815981814	9.00426938705274e-15	1.73925525383715e-14	DOWN
AL357093.2	ENSG00000258752	-1.13380727049497	9.14764172606967e-07	9.55575196629693e-07	DOWN
AL162511.1	ENSG00000258844	-1.4845600196015	6.76224670641716e-13	1.06161191139174e-12	DOWN
TUBB3	ENSG00000258947	1.41705285845307	2.50953486548182e-18	8.25052558514572e-18	UP
AC013457.1	ENSG00000259094	-1.24886174324802	1.68914054812501e-07	1.83125344573688e-07	DOWN
AC004816.1	ENSG00000259153	1.71796336791203	9.29403205356118e-20	4.22856434664395e-19	UP
IGHV1OR15-2	ENSG00000259337	1.36649201109947	6.09970476235467e-10	7.7456568410853e-10	UP
AC025580.1	ENSG00000259342	1.13197574509572	7.50438171215325e-11	1.0204258418792e-10	UP
CTXND1	ENSG00000259417	-1.14438616702275	4.08187376478231e-21	2.44149458828101e-20	DOWN
IGHV3OR15-7	ENSG00000259490	1.00308680998406	1.83148268545195e-08	2.10188090619709e-08	UP
AC009065.2	ENSG00000259933	1.12641481997417	9.9026045226106e-11	1.3351826322621e-10	UP
LINC00261	ENSG00000259974	-1.22962570730206	2.32194827996639e-10	3.05352102570922e-10	DOWN
HOXB7	ENSG00000260027	1.23545812179531	3.5861066351571e-10	4.65224644560921e-10	UP
LINC02562	ENSG00000260265	1.0849024416208	1.74631071185308e-09	2.13970425447218e-09	UP
MRC1	ENSG00000260314	-2.22920397220773	1.37075554409343e-16	3.35695235288186e-16	DOWN
AL133355.1	ENSG00000260461	-1.05700811261481	2.77451678471531e-20	1.40555995426211e-19	DOWN
LINC01290	ENSG00000260468	-1.02108490575579	4.58436026414509e-19	1.78901863966638e-18	DOWN
AC009093.3	ENSG00000260908	-2.31765411914042	1.43975661442877e-21	9.73356584402551e-21	DOWN
LINC02555	ENSG00000260943	-1.37489601494446	1.17729962253633e-16	2.92421122285868e-16	DOWN
AC009065.5	ENSG00000261123	1.1839639166812	4.791332364822e-11	6.61824326651673e-11	UP
ADAMTS7P3	ENSG00000261143	-1.74589452951978	6.51598073860327e-23	6.38300153985627e-22	DOWN
BOP1	ENSG00000261236	1.30808574961946	5.87624663718236e-16	1.31957819220937e-15	UP
AC093278.2	ENSG00000261269	-1.09890582448665	8.86748793004084e-18	2.63553820830935e-17	DOWN
PECAM1	ENSG00000261371	-2.00338630765105	3.37890465786306e-27	9.5404366810251e-26	DOWN
VPS9D1-AS1	ENSG00000261373	1.15720296521948	2.05519918970506e-13	3.42830794459923e-13	UP
LINC01996	ENSG00000261863	-1.74707739853941	2.87520077896204e-30	2.76019274780356e-28	DOWN
MMP12	ENSG00000262406	2.69530408483364	9.4393132524062e-14	1.61961407011795e-13	UP
MRPL12	ENSG00000262814	1.00754203088461	4.93866491872908e-13	7.88215847378207e-13	UP
MYZAP	ENSG00000263155	-2.13963844046924	1.82074555848817e-26	4.01819709459459e-25	DOWN
AC080037.1	ENSG00000263893	1.05277437186357	1.25233008130161e-13	2.1261210022321e-13	UP
MIR4653	ENSG00000264425	1.33341533551911	2.06397488246908e-15	4.32623556150724e-15	UP
GJA5	ENSG00000265107	-1.08564176353069	4.76781032586416e-07	5.03808245771007e-07	DOWN
AC099850.3	ENSG00000265415	1.64988508031492	6.60303568034309e-15	1.29762830156179e-14	UP
AC104984.4	ENSG00000266120	-1.78026452532644	7.04516803948977e-21	3.96678083161887e-20	DOWN
GDF10	ENSG00000266524	-2.53462479095149	6.62503798663885e-28	2.31274053351756e-26	DOWN
MIR3677	ENSG00000266643	-1.8680074859868	6.81462972910209e-13	1.06808890447967e-12	DOWN
FXYD1	ENSG00000266964	-1.31849138388285	8.83631837371307e-27	2.14756092120621e-25	DOWN
PCAT19	ENSG00000267107	-1.6492952449491	8.78561192510917e-25	1.24804762987138e-23	DOWN
TBX2-AS1	ENSG00000267280	-1.2855301121444	8.90178359148709e-24	1.04216003022288e-22	DOWN
LINC01836	ENSG00000267530	-1.26930358550672	3.10607978565591e-17	8.50737972676084e-17	DOWN
SMIM22	ENSG00000267795	1.36854650046441	1.58928638629989e-10	2.1146430087982e-10	UP
FENDRR	ENSG00000268388	-2.42422391912012	1.09001524453912e-25	1.99317073287153e-24	DOWN
LINC01082	ENSG00000269186	-1.17523829425633	2.24995944291286e-18	7.47391372040258e-18	DOWN
AC092071.1	ENSG00000269353	-1.09349180703111	1.44796950459899e-08	1.67274455404938e-08	DOWN
IGHV3OR16-9	ENSG00000270472	1.16411831520135	3.72496399085706e-10	4.82261015674009e-10	UP
IGHV3-30	ENSG00000270550	1.93553119423734	5.04120067066178e-09	5.98954535128132e-09	UP
IGHV3OR16-13	ENSG00000271178	1.0780393494886	1.97516406557554e-09	2.40629124740167e-09	UP
MMP28	ENSG00000271447	-2.04082622886817	3.13424267860894e-15	6.44988847044926e-15	DOWN
IGKV1OR2-6	ENSG00000271569	1.0489314333519	2.51330114734926e-08	2.85365949314641e-08	UP
CD24	ENSG00000272398	1.34353531670898	4.94994775359072e-09	5.88608338593839e-09	UP
AL365181.3	ENSG00000272405	1.3410823444482	9.08486186119108e-10	1.13339407235132e-09	UP
AFAP1-AS1	ENSG00000272620	2.62170459376254	2.7588363563821e-16	6.49934454509649e-16	UP
U62317.1	ENSG00000272666	1.30968601249638	9.02165044254983e-15	1.74086119092419e-14	UP
AC010976.2	ENSG00000272789	-1.19139506442081	2.75739121087428e-18	8.9879628271754e-18	DOWN
AL355312.4	ENSG00000273132	1.47363105042432	2.000157222219e-09	2.43519458887793e-09	UP
AC245041.1	ENSG00000273760	-1.37524157211353	2.05701211505821e-13	3.42835352509701e-13	DOWN
HIST1H2BG	ENSG00000273802	1.24788570615436	8.8730172674508e-09	1.03563484215839e-08	UP
AC018755.4	ENSG00000273837	-1.04172782823087	4.09682176669919e-18	1.29586454564455e-17	DOWN
AC236972.3	ENSG00000273877	-1.38459309992337	1.20935060823064e-18	4.24488696124833e-18	DOWN
IGHV2-70	ENSG00000274576	1.75055069507396	2.72887534455611e-07	2.91890844654469e-07	UP
AL355338.1	ENSG00000274605	1.2143945904157	7.26542264086641e-15	1.42197874316651e-14	UP
CCL23	ENSG00000274736	-1.76463563054788	1.64558726286156e-18	5.6420134726682e-18	DOWN
PRSS2	ENSG00000275896	1.64303288260066	1.14334584485843e-05	1.1596534718057e-05	UP
UHRF1	ENSG00000276043	1.62032198412692	4.72267827149834e-18	1.46723985133929e-17	UP
AC244153.1	ENSG00000276170	-1.40517380847191	9.56645421899078e-20	4.32178637657937e-19	DOWN
DACH1	ENSG00000276644	-1.46587073347544	2.35802098998839e-24	2.959085163907e-23	DOWN
IGHV4-4	ENSG00000276775	1.77012654328096	4.94562635254268e-10	6.34732793909221e-10	UP
AC245041.2	ENSG00000276850	-1.6325646542372	4.47954606690145e-22	3.4541078106228e-21	DOWN
MIR8071-2	ENSG00000277030	1.00058695954547	2.92650155985354e-06	2.99993753065606e-06	UP
HIST1H2AE	ENSG00000277075	1.20956771983346	3.51776994704834e-08	3.95440181401219e-08	UP
GPIHBP1	ENSG00000277494	-3.01786541521493	1.14324548987669e-27	3.78453679407455e-26	DOWN
AC007906.2	ENSG00000277639	-1.54504722001287	1.99971248968473e-07	2.15699324730039e-07	DOWN
IGLV2-8	ENSG00000278196	1.61530455116049	1.77197864687456e-06	1.83110818191558e-06	UP
IGHV3-41	ENSG00000278473	1.02741466076474	5.45270855080891e-10	6.97017338052804e-10	UP
RN7SL3	ENSG00000278771	1.0985523740133	0.00111768103915981	0.00111943014876726	UP
BANCR	ENSG00000278910	-1.40011052082902	8.4274228996995e-22	6.09675654581146e-21	DOWN
AP001972.5	ENSG00000279117	-2.10686668299321	4.00686557860153e-23	4.20392454148357e-22	DOWN
Z99129.4	ENSG00000279453	-1.13677012342849	1.35756555304789e-21	9.27589274680412e-21	DOWN
AC131649.2	ENSG00000279662	-1.6135798122472	4.62188506677706e-17	1.24285984988963e-16	DOWN
AL603750.1	ENSG00000280099	-1.00925872851735	2.33711943795965e-16	5.56043286354713e-16	DOWN
AP001528.3	ENSG00000280339	-1.09112797389402	6.7950541530547e-23	6.58914342114395e-22	DOWN
IGHV1-69D	ENSG00000280411	2.27790844675602	6.42248845099908e-11	8.77663902200586e-11	UP
BLACAT1	ENSG00000281406	1.01542637405075	2.41315697763985e-17	6.70515397549711e-17	UP
